product_id,product_name,category,subcategory,launch_date,discontinued_date,unit_cost,unit_price,supplier_id,manufacturing_location_id
P20304,Them,She,Collection,2016-07-03,2028-09-29,231.53,657.71,S20304,M20304
P20305,Debate,Fire,Short,2016-10-27,2028-11-09,482.73,873.03,S20305,M20305
P20306,Know,Must,Cover,2018-08-10,2024-07-25,441.93,983.33,S20306,M20306
P20307,Instead,Him,Identify,2019-03-21,2026-08-12,285.26,981.03,S20307,M20307
P20308,Especially,Walk,Friend,2018-08-05,2028-01-09,289.57,835.87,S20308,M20308
P20309,Nothing,Production,Material,2019-07-04,2024-01-26,288.82,655.06,S20309,M20309
P20310,Dog,Every,Pay,2014-06-13,2024-10-28,458.4,732.52,S20310,M20310
P20311,Boy,Interesting,Book,2019-01-29,2027-10-25,298.5,813.36,S20311,M20311
P20312,Cost,This,Place,2018-12-09,2025-06-07,251.35,562.44,S20312,M20312
P20313,Wall,Stand,Remember,2023-06-15,2026-06-19,321.94,547.75,S20313,M20313
P20314,Instead,Hand,Land,2015-04-28,2024-06-20,462.12,746.8,S20314,M20314
P20315,Statement,Knowledge,Resource,2023-09-27,2027-09-10,282.05,907.73,S20315,M20315
P20316,Environment,Plan,Data,2022-01-20,2026-12-09,421.98,544.65,S20316,M20316
P20317,Draw,Thought,Push,2021-01-13,2028-09-03,61.21,981.79,S20317,M20317
P20318,Suggest,Pass,Point,2019-04-16,2024-12-07,385.92,931.37,S20318,M20318
P20319,Maintain,Approach,Size,2020-01-19,2025-10-24,474.04,861.62,S20319,M20319
P20320,Major,Dark,Toward,2022-06-23,2024-09-16,45.83,951.32,S20320,M20320
P20321,Speak,Anyone,Understand,2021-03-15,2025-03-15,51.68,957.37,S20321,M20321
P20322,East,Red,Answer,2018-05-19,2024-05-03,92.78,585.86,S20322,M20322
P20323,Only,Account,Little,2014-06-12,2025-02-08,153.44,676.3,S20323,M20323
P20324,Foreign,Scientist,Themselves,2020-01-30,2028-11-30,437.55,996.21,S20324,M20324
P20325,Mention,Enough,Material,2018-12-28,2027-02-10,353.39,899.4,S20325,M20325
P20326,Yourself,Drive,Feel,2019-09-10,2026-03-05,325.84,855.97,S20326,M20326
P20327,Establish,Free,Thus,2020-01-28,2026-02-14,187.72,618.53,S20327,M20327
P20328,Cold,Trial,Shoulder,2015-05-14,2027-02-22,45.47,773.91,S20328,M20328
P20329,Financial,Suffer,Say,2016-01-24,2027-08-11,119.28,583.49,S20329,M20329
P20330,Region,Send,Religious,2020-06-18,2028-12-05,188.65,799.26,S20330,M20330
P20331,Wear,Manage,Fear,2015-08-13,2026-11-19,402.87,582.65,S20331,M20331
P20332,Order,Last,Entire,2023-02-04,2024-02-10,335.19,807.95,S20332,M20332
P20333,Entire,Else,Become,2019-03-16,2026-12-15,268.71,874.13,S20333,M20333
P20334,Power,Agreement,From,2014-10-11,2028-11-03,410.58,903.86,S20334,M20334
P20335,Example,Somebody,Second,2017-08-19,2028-10-12,232.71,683.42,S20335,M20335
P20336,Live,Program,Across,2019-08-21,2024-11-21,253.14,514.64,S20336,M20336
P20337,Site,Writer,Foot,2023-11-16,2024-09-14,169.55,715.92,S20337,M20337
P20338,Agree,Special,Wall,2014-08-26,2026-08-10,26.88,697.73,S20338,M20338
P20339,Mother,Interesting,Find,2023-09-13,2027-09-06,14.85,845.21,S20339,M20339
P20340,Through,Share,Fast,2015-01-01,2027-05-23,355.06,569.77,S20340,M20340
P20341,Foot,Level,End,2014-09-04,2025-08-05,275.82,866.56,S20341,M20341
P20342,Fact,Line,Four,2021-05-10,2026-10-07,337.03,775.69,S20342,M20342
P20343,Term,Test,Culture,2022-07-14,2026-09-24,472.57,515.35,S20343,M20343
P20344,Difference,Side,True,2023-10-30,2025-11-05,43.57,811.9,S20344,M20344
P20345,Month,Last,Bag,2016-12-03,2027-02-06,356.32,534.42,S20345,M20345
P20346,Decade,Painting,Be,2015-02-26,2028-11-01,306.91,596.57,S20346,M20346
P20347,Final,Open,Meet,2019-06-13,2024-08-06,71.89,850.87,S20347,M20347
P20348,Officer,Explain,Unit,2017-03-13,2028-10-08,451.74,853.32,S20348,M20348
P20349,Whom,Plan,Market,2019-03-08,2026-01-07,143.39,980.9,S20349,M20349
P20350,Before,Long,Glass,2017-02-05,2024-07-09,442.37,698.31,S20350,M20350
P20351,Also,Play,Own,2023-09-06,2026-10-10,65.24,954.65,S20351,M20351
P20352,War,Almost,Budget,2015-11-04,2028-07-30,273.68,706.99,S20352,M20352
P20353,Drop,American,Care,2015-05-15,2026-08-19,413.54,508.81,S20353,M20353
P20354,Foreign,Medical,This,2015-01-04,2025-08-18,415.51,730.8,S20354,M20354
P20355,Put,Those,Yard,2016-04-19,2024-05-06,134.09,913.44,S20355,M20355
P20356,Interest,Expect,Generation,2020-05-06,2025-10-09,186.84,945.98,S20356,M20356
P20357,Nation,Determine,Fact,2019-09-25,2026-06-13,85.99,712.14,S20357,M20357
P20358,Government,Media,Act,2022-02-15,2028-07-11,210.77,585.88,S20358,M20358
P20359,Save,Him,Prepare,2021-01-16,2025-06-15,300.04,789.99,S20359,M20359
P20360,Institution,Long,Single,2016-03-23,2027-09-18,271.99,524.43,S20360,M20360
P20361,Indicate,Citizen,Skin,2015-07-21,2027-04-09,99.88,600.39,S20361,M20361
P20362,Forward,Begin,Action,2015-08-10,2028-03-16,259.18,788.32,S20362,M20362
P20363,Collection,Reality,Figure,2018-01-25,2024-12-12,429.38,529.31,S20363,M20363
P20364,Guess,Become,Serious,2015-04-09,2025-01-14,329.79,661.77,S20364,M20364
P20365,Idea,His,Necessary,2019-03-24,2025-06-22,397.21,703.57,S20365,M20365
P20366,These,Require,Conference,2017-08-27,2024-09-21,374.35,642.8,S20366,M20366
P20367,Behind,Certain,Religious,2022-04-27,2025-06-05,219.9,944.97,S20367,M20367
P20368,Pass,Little,Heart,2022-04-21,2028-10-02,320.96,795.41,S20368,M20368
P20369,Blue,Compare,Effort,2014-04-08,2028-04-27,277.92,770.78,S20369,M20369
P20370,Ten,Month,Mind,2020-09-20,2028-03-17,202.03,759.36,S20370,M20370
P20371,Spend,Lose,Personal,2014-12-02,2027-03-28,374.62,666.83,S20371,M20371
P20372,There,Finally,Character,2019-12-14,2024-08-14,35.02,549.77,S20372,M20372
P20373,Win,Me,Reason,2017-08-02,2028-06-26,75.19,706.51,S20373,M20373
P20374,Especially,Such,Clearly,2015-10-18,2026-04-01,109.64,718.56,S20374,M20374
P20375,Discussion,Guy,Interview,2022-01-23,2026-03-11,472.63,640.16,S20375,M20375
P20376,Full,Cause,Respond,2021-01-29,2028-12-03,229.9,641.95,S20376,M20376
P20377,Season,Save,Officer,2021-01-12,2027-07-09,361.4,730.06,S20377,M20377
P20378,Mention,Suffer,Clear,2018-01-14,2025-09-15,338.78,797.61,S20378,M20378
P20379,Turn,Sense,Political,2023-04-26,2025-07-29,160.73,862.63,S20379,M20379
P20380,Especially,Increase,Section,2023-12-02,2026-06-03,274.13,693.96,S20380,M20380
P20381,Off,Even,Property,2016-11-13,2026-01-26,58.47,948.9,S20381,M20381
P20382,Trade,Him,Able,2019-06-11,2027-07-04,132.74,954.36,S20382,M20382
P20383,Assume,Song,Put,2020-05-24,2027-01-09,121.8,572.08,S20383,M20383
P20384,Adult,Student,Summer,2015-07-17,2027-06-05,314.46,625.33,S20384,M20384
P20385,Want,Process,Throw,2016-09-17,2026-09-14,60.85,891.0,S20385,M20385
P20386,Conference,Response,Money,2017-09-15,2028-08-30,336.16,675.87,S20386,M20386
P20387,Edge,Teacher,Condition,2023-02-04,2027-01-15,397.03,727.52,S20387,M20387
P20388,Story,Help,Democrat,2017-12-14,2026-10-25,220.64,574.99,S20388,M20388
P20389,Great,American,Plan,2016-04-09,2028-12-17,380.21,972.77,S20389,M20389
P20390,Good,Throughout,Perhaps,2019-12-27,2027-10-12,45.49,539.8,S20390,M20390
P20391,Chair,Personal,Office,2017-06-07,2028-05-16,268.85,809.47,S20391,M20391
P20392,Almost,It,Station,2016-08-07,2025-07-27,240.53,670.91,S20392,M20392
P20393,Debate,Professor,Apply,2018-07-14,2025-09-04,276.72,506.24,S20393,M20393
P20394,Sport,Movie,In,2019-04-01,2025-09-08,197.71,701.42,S20394,M20394
P20395,Project,Over,Former,2016-02-21,2027-08-16,440.79,793.67,S20395,M20395
P20396,Stuff,Try,Available,2022-02-02,2025-06-28,408.23,999.49,S20396,M20396
P20397,Whether,Tend,Court,2014-04-17,2028-02-04,331.27,741.48,S20397,M20397
P20398,Anyone,Likely,While,2019-12-30,2026-02-06,325.18,919.61,S20398,M20398
P20399,Control,Pm,Significant,2020-12-15,2028-09-06,404.55,839.56,S20399,M20399
P20400,Threat,Here,However,2021-12-08,2027-09-20,143.82,962.79,S20400,M20400
P20401,Natural,Development,Party,2018-01-15,2025-12-27,478.38,685.58,S20401,M20401
P20402,Life,Military,Early,2014-10-28,2025-04-22,183.36,898.29,S20402,M20402
P20403,All,Price,Father,2014-09-01,2026-05-13,447.45,709.06,S20403,M20403
P20404,Become,Whatever,Second,2019-05-22,2027-12-18,481.22,991.07,S20404,M20404
P20405,Serve,Hold,Near,2016-06-24,2025-09-20,401.28,943.99,S20405,M20405
P20406,Issue,Tv,Single,2023-02-24,2027-08-17,318.81,947.21,S20406,M20406
P20407,Process,Beyond,Civil,2023-09-23,2025-01-10,248.52,983.35,S20407,M20407
P20408,Low,Send,Writer,2014-11-19,2027-02-27,65.88,873.97,S20408,M20408
P20409,Information,Compare,Listen,2022-02-13,2028-06-27,391.91,576.21,S20409,M20409
P20410,Form,Stock,Manage,2015-04-26,2028-01-19,269.81,651.87,S20410,M20410
P20411,Remember,Picture,Remember,2023-02-26,2025-01-28,247.25,992.73,S20411,M20411
P20412,Foot,Point,Heavy,2015-01-12,2028-06-18,95.25,614.56,S20412,M20412
P20413,Should,Technology,Door,2018-03-31,2025-05-23,149.6,613.88,S20413,M20413
P20414,Listen,Provide,Case,2018-02-08,2028-05-04,409.24,803.82,S20414,M20414
P20415,Administration,Specific,Much,2014-09-26,2028-12-19,449.09,651.35,S20415,M20415
P20416,Door,Until,Image,2022-02-28,2024-05-02,25.29,510.1,S20416,M20416
P20417,Soldier,Him,Network,2018-05-07,2028-04-17,495.23,688.59,S20417,M20417
P20418,Friend,Generation,Hundred,2018-02-10,2026-08-24,378.47,936.58,S20418,M20418
P20419,Mrs,More,Bit,2015-04-02,2026-05-07,313.14,719.22,S20419,M20419
P20420,Especially,Hotel,Explain,2015-05-09,2027-10-21,308.84,553.14,S20420,M20420
P20421,People,Figure,Size,2020-01-29,2025-07-28,375.26,608.12,S20421,M20421
P20422,Too,Tend,Cost,2023-03-06,2028-07-22,158.38,914.96,S20422,M20422
P20423,Conference,He,Painting,2014-12-27,2025-10-03,92.0,604.61,S20423,M20423
P20424,Occur,Animal,Professional,2022-06-05,2026-04-13,379.35,837.81,S20424,M20424
P20425,Girl,Strategy,Issue,2015-04-17,2026-03-29,325.79,880.27,S20425,M20425
P20426,All,Avoid,Nothing,2018-01-22,2028-05-15,268.9,520.5,S20426,M20426
P20427,Style,Arrive,Other,2017-10-21,2028-06-03,51.69,566.01,S20427,M20427
P20428,Concern,Fire,And,2017-05-02,2028-04-06,389.15,582.46,S20428,M20428
P20429,Break,Position,Police,2014-10-09,2024-06-16,476.81,860.0,S20429,M20429
P20430,Throughout,Toward,Agree,2022-06-24,2026-04-15,75.62,663.77,S20430,M20430
P20431,The,Cultural,Read,2016-11-25,2024-07-28,78.59,729.29,S20431,M20431
P20432,Republican,Suffer,Later,2014-11-18,2025-08-14,158.26,815.36,S20432,M20432
P20433,Pay,Should,Last,2018-09-29,2024-11-21,351.12,887.56,S20433,M20433
P20434,Father,Center,Probably,2015-07-13,2026-08-28,194.75,801.96,S20434,M20434
P20435,Show,Center,Have,2014-02-18,2024-05-28,160.7,595.9,S20435,M20435
P20436,Be,Minute,Catch,2019-01-27,2024-11-03,174.92,879.4,S20436,M20436
P20437,Community,Note,Capital,2017-11-18,2026-07-15,450.52,626.67,S20437,M20437
P20438,Enough,On,Cup,2017-03-18,2028-07-27,87.5,525.39,S20438,M20438
P20439,Stay,Value,Idea,2022-06-30,2025-02-02,470.99,902.9,S20439,M20439
P20440,Remember,Song,Instead,2022-04-01,2026-11-13,435.86,594.87,S20440,M20440
P20441,Member,Professional,Source,2022-01-03,2026-05-16,377.47,869.94,S20441,M20441
P20442,Reality,Growth,White,2015-12-06,2026-03-31,154.52,705.75,S20442,M20442
P20443,Administration,Rise,Make,2021-01-08,2025-07-19,19.84,969.77,S20443,M20443
P20444,Concern,Media,Under,2017-12-18,2028-04-08,258.95,911.72,S20444,M20444
P20445,Yeah,Foreign,Single,2015-07-15,2026-04-19,290.68,749.37,S20445,M20445
P20446,Financial,Walk,Oil,2018-08-09,2028-07-24,63.01,988.2,S20446,M20446
P20447,Fast,Enter,Small,2015-10-01,2027-06-02,117.75,607.01,S20447,M20447
P20448,Machine,Particularly,Perhaps,2020-03-19,2026-06-18,258.06,951.63,S20448,M20448
P20449,Subject,Understand,They,2015-07-16,2025-10-14,179.82,856.53,S20449,M20449
P20450,What,Likely,Million,2019-10-21,2028-09-16,335.88,507.71,S20450,M20450
P20451,Price,Player,Watch,2014-06-24,2028-07-24,235.06,642.89,S20451,M20451
P20452,Set,Consider,Edge,2018-02-21,2028-06-25,181.56,893.44,S20452,M20452
P20453,May,Economy,Type,2017-03-31,2028-09-18,375.52,668.44,S20453,M20453
P20454,Baby,Media,And,2017-01-07,2027-10-06,446.76,593.13,S20454,M20454
P20455,Various,Environmental,Beautiful,2019-05-14,2027-04-04,315.29,874.47,S20455,M20455
P20456,Culture,Return,Property,2014-12-14,2027-08-30,289.08,865.19,S20456,M20456
P20457,Score,Rich,Area,2016-04-06,2024-05-15,12.45,592.53,S20457,M20457
P20458,Ground,Car,Painting,2023-10-10,2028-07-05,197.74,928.15,S20458,M20458
P20459,Stop,Hour,Around,2014-06-22,2025-11-01,185.39,539.96,S20459,M20459
P20460,Maintain,Girl,World,2015-07-08,2026-05-08,99.83,701.46,S20460,M20460
P20461,Who,Mention,Any,2018-04-03,2025-05-02,233.38,832.06,S20461,M20461
P20462,Public,Where,Type,2021-12-25,2025-04-28,241.78,637.96,S20462,M20462
P20463,Father,Recognize,Wait,2021-01-15,2029-01-06,63.08,725.74,S20463,M20463
P20464,Response,Soon,Until,2016-02-18,2025-06-02,124.59,665.73,S20464,M20464
P20465,Number,Yes,Ability,2022-01-05,2026-09-06,327.79,601.81,S20465,M20465
P20466,Represent,President,Close,2024-01-05,2026-02-19,194.63,769.19,S20466,M20466
P20467,Others,Office,Him,2020-09-18,2027-11-30,195.01,633.58,S20467,M20467
P20468,Yourself,Increase,Successful,2018-10-21,2024-11-08,144.46,901.21,S20468,M20468
P20469,Foot,Card,Positive,2018-02-14,2026-01-26,401.75,838.36,S20469,M20469
P20470,Particularly,Find,World,2017-07-18,2026-07-13,85.58,893.66,S20470,M20470
P20471,Build,Leave,Field,2014-07-01,2025-04-24,83.27,753.68,S20471,M20471
P20472,Beat,Wife,All,2019-04-20,2025-04-08,405.12,860.66,S20472,M20472
P20473,Memory,Decide,Boy,2020-11-29,2027-06-14,98.71,592.74,S20473,M20473
P20474,Girl,Tend,Goal,2023-10-13,2024-03-06,232.22,705.77,S20474,M20474
P20475,Television,Direction,Source,2021-12-25,2024-04-06,280.85,943.28,S20475,M20475
P20476,Religious,Fast,International,2016-02-20,2027-02-26,267.61,538.95,S20476,M20476
P20477,Move,Style,Both,2018-08-13,2027-06-13,15.9,702.38,S20477,M20477
P20478,Rather,Number,Shake,2017-11-10,2024-02-04,114.76,582.94,S20478,M20478
P20479,Travel,Summer,Suffer,2023-10-07,2026-12-16,146.41,813.54,S20479,M20479
P20480,Foreign,At,Three,2014-10-05,2024-10-30,307.74,519.18,S20480,M20480
P20481,Be,Throw,Nearly,2023-06-17,2024-12-28,146.35,797.73,S20481,M20481
P20482,Indicate,Start,Single,2014-03-31,2025-12-20,34.55,791.29,S20482,M20482
P20483,Church,Political,Send,2019-06-14,2025-01-30,432.28,965.66,S20483,M20483
P20484,Red,Her,Five,2020-04-26,2025-09-24,294.28,914.74,S20484,M20484
P20485,Suggest,Into,Bring,2019-08-25,2024-08-29,345.93,751.94,S20485,M20485
P20486,Word,Itself,Husband,2020-02-16,2025-04-11,16.65,643.6,S20486,M20486
P20487,Including,Difficult,Return,2017-07-10,2024-11-09,401.28,705.07,S20487,M20487
P20488,Eye,Front,Example,2020-02-17,2024-12-08,492.45,945.53,S20488,M20488
P20489,When,Not,Blue,2014-05-27,2028-07-22,49.28,857.83,S20489,M20489
P20490,Feeling,Mind,Beyond,2016-11-17,2026-11-01,267.94,593.97,S20490,M20490
P20491,Sense,Bill,Data,2022-11-13,2025-04-13,447.44,950.06,S20491,M20491
P20492,Compare,Our,Enter,2021-12-30,2027-01-24,147.13,684.43,S20492,M20492
P20493,Senior,Marriage,Month,2014-11-03,2026-03-24,399.72,583.97,S20493,M20493
P20494,Yes,Body,Arrive,2016-03-12,2028-09-15,106.07,777.29,S20494,M20494
P20495,Free,Data,Whatever,2019-08-25,2027-07-16,437.02,623.13,S20495,M20495
P20496,House,Third,Billion,2018-11-11,2027-02-16,140.04,592.96,S20496,M20496
P20497,Nor,Help,Purpose,2022-04-25,2025-12-30,181.16,688.46,S20497,M20497
P20498,Game,Into,Cause,2019-12-16,2028-07-11,14.38,743.17,S20498,M20498
P20499,Body,Without,Their,2019-04-20,2024-05-08,286.1,536.24,S20499,M20499
P20500,Grow,Job,Lead,2017-03-11,2025-06-02,428.18,556.36,S20500,M20500
P20501,Camera,Section,Whose,2017-02-15,2024-01-28,400.88,813.88,S20501,M20501
P20502,Follow,Magazine,Song,2020-06-27,2028-08-19,41.71,788.74,S20502,M20502
P20503,Air,Hot,Staff,2015-08-17,2026-02-04,210.39,951.17,S20503,M20503
P20504,Understand,Smile,Team,2018-06-15,2027-02-03,332.98,884.46,S20504,M20504
P20505,Budget,By,Amount,2021-07-28,2027-10-23,124.73,889.15,S20505,M20505
P20506,Pretty,Enough,Soldier,2018-07-08,2026-08-20,64.4,776.74,S20506,M20506
P20507,Until,Especially,Instead,2022-12-28,2026-02-15,336.67,584.46,S20507,M20507
P20508,Statement,Oil,Page,2015-11-19,2028-11-17,207.36,898.49,S20508,M20508
P20509,Word,Identify,Huge,2019-08-12,2027-10-17,38.73,940.38,S20509,M20509
P20510,Turn,Manager,Structure,2023-04-27,2027-09-09,404.63,744.09,S20510,M20510
P20511,Computer,Prove,Make,2015-07-15,2027-01-02,231.1,622.49,S20511,M20511
P20512,He,Condition,Recent,2022-11-09,2027-11-24,51.64,799.94,S20512,M20512
P20513,Participant,Government,Whatever,2023-10-13,2026-03-28,491.72,835.28,S20513,M20513
P20514,Way,Fish,Rather,2017-04-18,2026-04-28,492.89,609.11,S20514,M20514
P20515,Always,Break,Soon,2015-01-03,2028-05-05,353.83,887.22,S20515,M20515
P20516,Though,Leg,Yet,2015-01-11,2027-07-05,191.72,756.11,S20516,M20516
P20517,Feeling,Wish,Top,2019-10-23,2027-01-12,280.62,709.18,S20517,M20517
P20518,Quality,Happy,Be,2017-04-24,2027-12-22,130.35,662.43,S20518,M20518
P20519,Friend,Human,Newspaper,2017-03-27,2027-08-18,99.97,521.5,S20519,M20519
P20520,Production,Difficult,Energy,2019-10-01,2026-11-09,472.44,853.1,S20520,M20520
P20521,Likely,Role,Understand,2019-09-28,2028-08-03,268.43,626.52,S20521,M20521
P20522,Cover,Language,Bank,2014-01-26,2029-01-17,338.06,977.08,S20522,M20522
P20523,Wall,Too,Beyond,2015-06-03,2029-01-02,229.93,800.81,S20523,M20523
P20524,Clear,These,Hope,2015-07-12,2026-05-26,442.72,840.8,S20524,M20524
P20525,Respond,Company,Town,2016-04-21,2027-11-23,68.76,819.45,S20525,M20525
P20526,Human,Town,Give,2020-05-21,2026-01-10,304.94,790.55,S20526,M20526
P20527,Few,Detail,Crime,2014-05-19,2027-11-01,94.7,990.28,S20527,M20527
P20528,Professor,Hand,Spend,2015-03-25,2025-03-31,463.1,752.38,S20528,M20528
P20529,Research,Where,Alone,2022-06-30,2025-11-23,40.68,616.14,S20529,M20529
P20530,Its,Maybe,Pass,2017-11-06,2027-08-27,23.01,701.39,S20530,M20530
P20531,Good,Avoid,Expect,2015-01-29,2027-04-11,44.11,534.24,S20531,M20531
P20532,Office,Deep,Medical,2015-12-10,2027-09-15,50.4,695.18,S20532,M20532
P20533,Our,Thank,Shake,2020-01-18,2028-06-13,234.42,783.74,S20533,M20533
P20534,Follow,Herself,Same,2021-07-31,2026-02-03,266.79,624.52,S20534,M20534
P20535,Financial,Media,Such,2021-11-13,2025-08-13,183.44,968.66,S20535,M20535
P20536,Power,Scene,By,2022-11-29,2028-09-28,439.71,947.29,S20536,M20536
P20537,At,Material,Trade,2018-03-13,2026-05-13,143.27,856.72,S20537,M20537
P20538,Image,Read,Left,2015-01-26,2026-10-22,388.95,682.25,S20538,M20538
P20539,Wind,Enter,Conference,2019-04-25,2027-06-09,89.06,743.25,S20539,M20539
P20540,Food,Include,Hotel,2020-03-26,2027-08-19,405.52,631.4,S20540,M20540
P20541,Range,Play,South,2022-08-03,2026-06-07,123.16,670.87,S20541,M20541
P20542,Reach,Body,Around,2020-03-11,2027-09-13,436.51,805.86,S20542,M20542
P20543,Young,Board,Instead,2015-04-19,2024-11-03,446.56,644.76,S20543,M20543
P20544,Up,Imagine,Ready,2015-05-07,2028-06-29,185.4,933.14,S20544,M20544
P20545,Mean,Great,Network,2015-10-25,2024-08-04,455.7,984.48,S20545,M20545
P20546,Rest,Approach,Degree,2016-08-19,2027-04-11,342.82,717.0,S20546,M20546
P20547,We,Right,Film,2020-05-01,2025-06-09,421.15,569.6,S20547,M20547
P20548,Music,Hotel,Tax,2023-08-29,2028-09-17,39.98,735.78,S20548,M20548
P20549,International,Until,Director,2021-12-14,2024-08-17,262.4,916.87,S20549,M20549
P20550,Step,Anything,Sit,2019-02-18,2028-11-28,116.76,827.17,S20550,M20550
P20551,Past,Certainly,Raise,2016-05-17,2024-10-23,91.66,553.68,S20551,M20551
P20552,Year,Student,Trade,2018-04-27,2028-06-27,258.19,687.02,S20552,M20552
P20553,This,Growth,Nor,2023-03-15,2027-11-09,93.11,772.58,S20553,M20553
P20554,Thing,Goal,Whom,2018-02-08,2026-06-13,488.77,557.18,S20554,M20554
P20555,Resource,Picture,Like,2016-05-23,2025-10-11,466.94,879.03,S20555,M20555
P20556,Ask,Create,By,2017-11-02,2025-07-24,449.56,892.3,S20556,M20556
P20557,Arrive,Staff,Control,2016-01-18,2024-01-31,183.45,951.46,S20557,M20557
P20558,Else,Court,Activity,2023-03-29,2025-09-08,430.64,713.72,S20558,M20558
P20559,Clearly,Still,Accept,2022-09-16,2026-07-14,403.74,968.18,S20559,M20559
P20560,Somebody,Memory,Collection,2015-07-25,2025-06-06,169.22,895.31,S20560,M20560
P20561,Indeed,Address,Beat,2016-05-16,2024-02-01,360.06,724.82,S20561,M20561
P20562,Side,Wind,Old,2016-09-20,2024-10-22,340.77,550.41,S20562,M20562
P20563,Hundred,Development,Language,2022-11-03,2026-09-20,483.66,792.2,S20563,M20563
P20564,Recent,Probably,Eight,2017-10-14,2026-11-18,113.67,937.81,S20564,M20564
P20565,Grow,With,Social,2019-06-30,2028-05-09,197.43,991.88,S20565,M20565
P20566,Able,Step,Show,2015-08-27,2024-04-05,228.04,792.9,S20566,M20566
P20567,Plan,Side,Culture,2018-05-16,2028-06-30,193.89,758.5,S20567,M20567
P20568,Every,Others,Land,2016-09-22,2027-06-16,321.45,860.65,S20568,M20568
P20569,Job,Thing,Do,2022-10-27,2025-05-08,139.85,541.11,S20569,M20569
P20570,But,Design,Fast,2015-11-03,2027-11-01,21.42,530.96,S20570,M20570
P20571,Name,Admit,Land,2023-08-28,2028-09-02,451.45,819.47,S20571,M20571
P20572,Remain,Send,Majority,2023-06-25,2027-08-24,223.04,850.77,S20572,M20572
P20573,Care,Can,Arm,2021-10-02,2028-12-12,477.82,828.11,S20573,M20573
P20574,Type,Address,Since,2014-09-12,2026-11-12,293.05,787.05,S20574,M20574
P20575,Item,Response,Who,2023-03-21,2025-05-11,393.35,697.08,S20575,M20575
P20576,Hope,Deal,Develop,2015-04-12,2027-06-17,119.92,680.93,S20576,M20576
P20577,Behavior,Adult,Part,2018-12-01,2026-09-21,236.69,791.9,S20577,M20577
P20578,Those,Six,Difference,2022-05-10,2026-03-04,242.78,614.73,S20578,M20578
P20579,Near,Whole,Theory,2022-06-29,2026-08-13,189.43,804.1,S20579,M20579
P20580,Fire,Recent,Suggest,2022-05-23,2026-01-14,189.1,612.77,S20580,M20580
