record_id,product_id,production_date,quantity_produced,quantity_defective,production_line_id,shift_id,supervisor_id
R010974,P11540,2022-05-31,810,37,L10974,SH10974,SUP10974
R010975,P32168,2023-08-10,356,13,L10975,SH10975,SUP10975
R010976,P32146,2022-06-03,145,9,L10976,SH10976,SUP10976
R010977,P33254,2024-01-01,949,20,L10977,SH10977,SUP10977
R010978,P31900,2022-12-19,448,47,L10978,SH10978,SUP10978
R010979,P16260,2023-01-13,57,28,L10979,SH10979,SUP10979
R010980,P07052,2023-01-10,937,15,L10980,SH10980,SUP10980
R010981,P18394,2022-06-19,119,0,L10981,SH10981,SUP10981
R010982,P12635,2023-03-28,572,14,L10982,SH10982,SUP10982
R010983,P27915,2024-01-11,781,16,L10983,SH10983,SUP10983
R010984,P05466,2023-09-10,571,28,L10984,SH10984,SUP10984
R010985,P31669,2023-07-15,507,1,L10985,SH10985,SUP10985
R010986,P30964,2023-11-07,967,45,L10986,SH10986,SUP10986
R010987,P04746,2023-06-23,737,26,L10987,SH10987,SUP10987
R010988,P01595,2022-03-30,259,12,L10988,SH10988,SUP10988
R010989,P20296,2023-09-10,960,28,L10989,SH10989,SUP10989
R010990,P03464,2023-03-02,466,22,L10990,SH10990,SUP10990
R010991,P01413,2023-11-09,274,24,L10991,SH10991,SUP10991
R010992,P07942,2023-12-28,805,38,L10992,SH10992,SUP10992
R010993,P12929,2022-04-06,756,30,L10993,SH10993,SUP10993
R010994,P05227,2023-11-26,380,42,L10994,SH10994,SUP10994
R010995,P06112,2022-05-17,202,14,L10995,SH10995,SUP10995
R010996,P08709,2022-02-07,166,3,L10996,SH10996,SUP10996
R010997,P22296,2023-12-04,152,26,L10997,SH10997,SUP10997
R010998,P15197,2023-04-07,369,22,L10998,SH10998,SUP10998
R010999,P16018,2023-03-13,715,6,L10999,SH10999,SUP10999
R011000,P02670,2023-07-11,940,10,L11000,SH11000,SUP11000
R011001,P02321,2022-04-19,219,7,L11001,SH11001,SUP11001
R011002,P31050,2023-01-23,983,19,L11002,SH11002,SUP11002
R011003,P30719,2023-01-14,724,24,L11003,SH11003,SUP11003
R011004,P11077,2023-09-19,742,36,L11004,SH11004,SUP11004
R011005,P32411,2022-12-13,345,4,L11005,SH11005,SUP11005
R011006,P25253,2023-09-10,767,28,L11006,SH11006,SUP11006
R011007,P28413,2022-12-24,892,10,L11007,SH11007,SUP11007
R011008,P29672,2022-11-20,209,13,L11008,SH11008,SUP11008
R011009,P23233,2023-03-07,930,17,L11009,SH11009,SUP11009
R011010,P32063,2023-03-24,219,39,L11010,SH11010,SUP11010
R011011,P14901,2022-02-22,5,19,L11011,SH11011,SUP11011
R011012,P26329,2022-02-12,537,36,L11012,SH11012,SUP11012
R011013,P08652,2022-10-28,949,22,L11013,SH11013,SUP11013
R011014,P18231,2022-06-16,442,25,L11014,SH11014,SUP11014
R011015,P08992,2022-07-04,361,25,L11015,SH11015,SUP11015
R011016,P16876,2022-06-26,556,36,L11016,SH11016,SUP11016
R011017,P16143,2022-06-30,434,25,L11017,SH11017,SUP11017
R011018,P03378,2023-10-03,509,36,L11018,SH11018,SUP11018
R011019,P14322,2022-05-27,660,12,L11019,SH11019,SUP11019
R011020,P22019,2022-10-22,220,14,L11020,SH11020,SUP11020
R011021,P33893,2024-01-05,542,17,L11021,SH11021,SUP11021
R011022,P04821,2023-08-06,23,42,L11022,SH11022,SUP11022
R011023,P30535,2023-04-04,840,44,L11023,SH11023,SUP11023
R011024,P29330,2022-04-23,868,38,L11024,SH11024,SUP11024
R011025,P27050,2023-08-13,900,6,L11025,SH11025,SUP11025
R011026,P13579,2023-06-28,602,19,L11026,SH11026,SUP11026
R011027,P13194,2022-12-03,237,22,L11027,SH11027,SUP11027
R011028,P12173,2023-02-23,118,50,L11028,SH11028,SUP11028
R011029,P32625,2023-09-16,99,36,L11029,SH11029,SUP11029
R011030,P27910,2023-09-04,97,8,L11030,SH11030,SUP11030
R011031,P25861,2024-01-10,162,42,L11031,SH11031,SUP11031
R011032,P31979,2022-12-02,269,15,L11032,SH11032,SUP11032
R011033,P34235,2023-02-21,33,50,L11033,SH11033,SUP11033
R011034,P03679,2023-07-19,491,24,L11034,SH11034,SUP11034
R011035,P03112,2022-05-22,170,4,L11035,SH11035,SUP11035
R011036,P19984,2023-07-31,654,50,L11036,SH11036,SUP11036
R011037,P34820,2023-04-14,410,43,L11037,SH11037,SUP11037
R011038,P27087,2022-03-26,693,13,L11038,SH11038,SUP11038
R011039,P17523,2023-08-05,917,28,L11039,SH11039,SUP11039
R011040,P24745,2023-01-10,699,44,L11040,SH11040,SUP11040
R011041,P25208,2023-02-10,988,11,L11041,SH11041,SUP11041
R011042,P29998,2022-12-03,119,34,L11042,SH11042,SUP11042
R011043,P23036,2023-11-07,418,27,L11043,SH11043,SUP11043
R011044,P13985,2024-01-04,655,30,L11044,SH11044,SUP11044
R011045,P14464,2022-02-22,37,10,L11045,SH11045,SUP11045
R011046,P19919,2022-04-17,884,1,L11046,SH11046,SUP11046
R011047,P19014,2023-11-23,729,39,L11047,SH11047,SUP11047
R011048,P02881,2023-06-10,470,10,L11048,SH11048,SUP11048
R011049,P28732,2023-05-02,423,0,L11049,SH11049,SUP11049
R011050,P24960,2023-01-12,541,0,L11050,SH11050,SUP11050
R011051,P34228,2023-03-17,461,46,L11051,SH11051,SUP11051
R011052,P29238,2023-04-30,529,29,L11052,SH11052,SUP11052
R011053,P14674,2022-03-24,88,7,L11053,SH11053,SUP11053
R011054,P20786,2022-06-18,158,11,L11054,SH11054,SUP11054
R011055,P20796,2023-11-06,536,13,L11055,SH11055,SUP11055
R011056,P04176,2023-01-24,144,27,L11056,SH11056,SUP11056
R011057,P26489,2023-10-22,710,21,L11057,SH11057,SUP11057
R011058,P25943,2022-11-19,516,4,L11058,SH11058,SUP11058
R011059,P21660,2023-10-07,989,42,L11059,SH11059,SUP11059
R011060,P02148,2022-07-08,972,0,L11060,SH11060,SUP11060
R011061,P01987,2023-07-15,104,36,L11061,SH11061,SUP11061
R011062,P26623,2022-05-01,993,12,L11062,SH11062,SUP11062
R011063,P21162,2022-11-30,299,31,L11063,SH11063,SUP11063
R011064,P08009,2022-02-12,573,37,L11064,SH11064,SUP11064
R011065,P24197,2022-12-20,513,44,L11065,SH11065,SUP11065
R011066,P00014,2023-04-09,576,49,L11066,SH11066,SUP11066
R011067,P32728,2022-02-15,136,45,L11067,SH11067,SUP11067
R011068,P34878,2023-05-21,333,21,L11068,SH11068,SUP11068
R011069,P10068,2023-09-02,821,16,L11069,SH11069,SUP11069
R011070,P23516,2023-10-19,262,42,L11070,SH11070,SUP11070
R011071,P19306,2024-01-12,587,36,L11071,SH11071,SUP11071
R011072,P05889,2022-04-14,419,27,L11072,SH11072,SUP11072
R011073,P07288,2022-09-15,633,46,L11073,SH11073,SUP11073
R011074,P04911,2022-06-28,479,27,L11074,SH11074,SUP11074
R011075,P34333,2023-05-14,564,48,L11075,SH11075,SUP11075
R011076,P28734,2022-04-22,385,9,L11076,SH11076,SUP11076
R011077,P02467,2022-09-05,672,27,L11077,SH11077,SUP11077
R011078,P27233,2022-06-18,104,25,L11078,SH11078,SUP11078
R011079,P00670,2023-05-22,220,24,L11079,SH11079,SUP11079
R011080,P30091,2023-12-08,178,34,L11080,SH11080,SUP11080
R011081,P02919,2022-12-14,491,18,L11081,SH11081,SUP11081
R011082,P10704,2023-08-06,7,27,L11082,SH11082,SUP11082
R011083,P00244,2023-11-24,377,16,L11083,SH11083,SUP11083
R011084,P34716,2023-11-16,660,37,L11084,SH11084,SUP11084
R011085,P08525,2022-08-17,832,15,L11085,SH11085,SUP11085
R011086,P03741,2022-02-17,576,2,L11086,SH11086,SUP11086
R011087,P09469,2023-03-17,714,1,L11087,SH11087,SUP11087
R011088,P10010,2023-09-06,967,39,L11088,SH11088,SUP11088
R011089,P15745,2022-09-24,980,3,L11089,SH11089,SUP11089
R011090,P01383,2023-03-18,606,19,L11090,SH11090,SUP11090
R011091,P17479,2022-09-13,942,50,L11091,SH11091,SUP11091
R011092,P18862,2022-03-26,407,29,L11092,SH11092,SUP11092
R011093,P07729,2023-11-26,766,47,L11093,SH11093,SUP11093
R011094,P34876,2023-12-26,774,43,L11094,SH11094,SUP11094
R011095,P19703,2023-09-30,639,46,L11095,SH11095,SUP11095
R011096,P29783,2022-10-03,148,29,L11096,SH11096,SUP11096
R011097,P11067,2023-04-20,425,12,L11097,SH11097,SUP11097
R011098,P02472,2023-07-12,119,1,L11098,SH11098,SUP11098
R011099,P29946,2022-03-04,264,39,L11099,SH11099,SUP11099
R011100,P19653,2023-03-26,981,34,L11100,SH11100,SUP11100
R011101,P32910,2023-05-12,242,0,L11101,SH11101,SUP11101
R011102,P06515,2022-03-25,910,32,L11102,SH11102,SUP11102
R011103,P16720,2023-01-17,693,46,L11103,SH11103,SUP11103
R011104,P18690,2023-06-19,875,38,L11104,SH11104,SUP11104
R011105,P15393,2022-06-08,824,0,L11105,SH11105,SUP11105
R011106,P12221,2023-01-15,22,25,L11106,SH11106,SUP11106
R011107,P07576,2023-03-02,476,41,L11107,SH11107,SUP11107
R011108,P33571,2023-05-11,885,49,L11108,SH11108,SUP11108
R011109,P09800,2023-12-21,260,33,L11109,SH11109,SUP11109
R011110,P07555,2023-10-01,324,36,L11110,SH11110,SUP11110
R011111,P14762,2023-09-02,218,41,L11111,SH11111,SUP11111
R011112,P09351,2022-06-16,558,38,L11112,SH11112,SUP11112
R011113,P00260,2023-02-26,788,36,L11113,SH11113,SUP11113
R011114,P06984,2023-11-21,444,12,L11114,SH11114,SUP11114
R011115,P00058,2022-04-15,626,28,L11115,SH11115,SUP11115
R011116,P34904,2023-04-01,48,13,L11116,SH11116,SUP11116
R011117,P07784,2023-05-08,432,19,L11117,SH11117,SUP11117
R011118,P25212,2022-06-05,459,30,L11118,SH11118,SUP11118
R011119,P18526,2022-06-05,661,13,L11119,SH11119,SUP11119
R011120,P31202,2022-11-22,535,21,L11120,SH11120,SUP11120
R011121,P30481,2022-02-14,195,30,L11121,SH11121,SUP11121
R011122,P00534,2022-02-06,515,29,L11122,SH11122,SUP11122
R011123,P01771,2023-11-28,830,22,L11123,SH11123,SUP11123
R011124,P18132,2023-06-19,463,46,L11124,SH11124,SUP11124
R011125,P03209,2022-07-18,697,17,L11125,SH11125,SUP11125
R011126,P05670,2023-04-09,365,30,L11126,SH11126,SUP11126
R011127,P05719,2022-10-29,38,13,L11127,SH11127,SUP11127
R011128,P28497,2023-06-27,939,27,L11128,SH11128,SUP11128
R011129,P00003,2022-11-16,600,22,L11129,SH11129,SUP11129
R011130,P05536,2022-03-06,556,32,L11130,SH11130,SUP11130
R011131,P07228,2023-11-01,501,25,L11131,SH11131,SUP11131
R011132,P04719,2022-10-24,608,42,L11132,SH11132,SUP11132
R011133,P03373,2022-10-14,99,35,L11133,SH11133,SUP11133
R011134,P27989,2022-02-10,134,33,L11134,SH11134,SUP11134
R011135,P34539,2022-03-01,88,45,L11135,SH11135,SUP11135
R011136,P08157,2023-06-12,460,32,L11136,SH11136,SUP11136
R011137,P21371,2024-01-04,445,35,L11137,SH11137,SUP11137
R011138,P03054,2023-03-19,769,14,L11138,SH11138,SUP11138
R011139,P21241,2022-10-11,151,19,L11139,SH11139,SUP11139
R011140,P07551,2023-05-15,624,47,L11140,SH11140,SUP11140
R011141,P11504,2023-07-26,225,2,L11141,SH11141,SUP11141
R011142,P22492,2023-11-19,430,37,L11142,SH11142,SUP11142
R011143,P00472,2022-03-18,755,44,L11143,SH11143,SUP11143
R011144,P22694,2022-02-14,636,14,L11144,SH11144,SUP11144
R011145,P29026,2022-03-08,106,36,L11145,SH11145,SUP11145
R011146,P13410,2022-04-17,890,47,L11146,SH11146,SUP11146
R011147,P21794,2022-02-03,865,0,L11147,SH11147,SUP11147
R011148,P32139,2022-12-01,875,13,L11148,SH11148,SUP11148
R011149,P15882,2022-08-30,40,38,L11149,SH11149,SUP11149
R011150,P32063,2022-04-12,747,41,L11150,SH11150,SUP11150
R011151,P34776,2022-08-13,919,4,L11151,SH11151,SUP11151
R011152,P28980,2023-06-01,323,46,L11152,SH11152,SUP11152
R011153,P17712,2022-08-09,304,9,L11153,SH11153,SUP11153
R011154,P26343,2024-01-17,240,28,L11154,SH11154,SUP11154
R011155,P12931,2022-07-21,673,16,L11155,SH11155,SUP11155
R011156,P04920,2023-12-20,809,25,L11156,SH11156,SUP11156
R011157,P33795,2022-05-08,653,7,L11157,SH11157,SUP11157
R011158,P18022,2022-05-17,758,9,L11158,SH11158,SUP11158
R011159,P26907,2024-01-23,337,30,L11159,SH11159,SUP11159
R011160,P22471,2022-02-20,252,47,L11160,SH11160,SUP11160
R011161,P14614,2022-12-03,891,36,L11161,SH11161,SUP11161
R011162,P26285,2022-11-30,881,38,L11162,SH11162,SUP11162
R011163,P28230,2023-01-13,373,10,L11163,SH11163,SUP11163
R011164,P06364,2024-01-12,875,17,L11164,SH11164,SUP11164
R011165,P15054,2023-06-26,538,8,L11165,SH11165,SUP11165
R011166,P12725,2022-04-24,680,34,L11166,SH11166,SUP11166
R011167,P23429,2022-06-12,249,34,L11167,SH11167,SUP11167
R011168,P01336,2022-08-10,887,24,L11168,SH11168,SUP11168
R011169,P01146,2022-06-02,352,23,L11169,SH11169,SUP11169
R011170,P17756,2023-12-04,446,12,L11170,SH11170,SUP11170
R011171,P07393,2022-10-16,618,0,L11171,SH11171,SUP11171
R011172,P11132,2022-08-13,295,38,L11172,SH11172,SUP11172
R011173,P11808,2023-08-20,883,28,L11173,SH11173,SUP11173
R011174,P16683,2023-10-27,21,1,L11174,SH11174,SUP11174
R011175,P33505,2023-02-08,502,13,L11175,SH11175,SUP11175
R011176,P31514,2024-01-20,559,32,L11176,SH11176,SUP11176
R011177,P21460,2024-01-17,114,46,L11177,SH11177,SUP11177
R011178,P32074,2022-05-07,603,7,L11178,SH11178,SUP11178
R011179,P02146,2023-01-22,283,29,L11179,SH11179,SUP11179
R011180,P10652,2022-07-28,940,33,L11180,SH11180,SUP11180
R011181,P19400,2022-12-12,361,46,L11181,SH11181,SUP11181
R011182,P16114,2022-08-09,278,10,L11182,SH11182,SUP11182
R011183,P08575,2023-02-12,869,39,L11183,SH11183,SUP11183
R011184,P02686,2022-04-17,872,19,L11184,SH11184,SUP11184
R011185,P20437,2022-12-30,795,43,L11185,SH11185,SUP11185
R011186,P34652,2023-08-08,88,29,L11186,SH11186,SUP11186
R011187,P22112,2022-06-19,115,13,L11187,SH11187,SUP11187
R011188,P20275,2023-07-31,806,26,L11188,SH11188,SUP11188
R011189,P04206,2023-07-30,465,50,L11189,SH11189,SUP11189
R011190,P12580,2024-01-18,870,48,L11190,SH11190,SUP11190
R011191,P22260,2022-12-04,288,14,L11191,SH11191,SUP11191
R011192,P10134,2022-08-17,201,41,L11192,SH11192,SUP11192
R011193,P09153,2022-06-20,395,26,L11193,SH11193,SUP11193
R011194,P15585,2022-04-07,519,47,L11194,SH11194,SUP11194
R011195,P12989,2022-11-06,288,44,L11195,SH11195,SUP11195
R011196,P25310,2022-10-16,874,4,L11196,SH11196,SUP11196
R011197,P17246,2022-11-04,342,9,L11197,SH11197,SUP11197
R011198,P05804,2023-04-07,921,18,L11198,SH11198,SUP11198
R011199,P28253,2022-06-19,887,8,L11199,SH11199,SUP11199
R011200,P18384,2023-08-10,51,41,L11200,SH11200,SUP11200
R011201,P01318,2022-11-22,722,34,L11201,SH11201,SUP11201
R011202,P07394,2023-06-22,754,12,L11202,SH11202,SUP11202
R011203,P15145,2023-04-16,474,29,L11203,SH11203,SUP11203
R011204,P26911,2023-11-11,798,48,L11204,SH11204,SUP11204
R011205,P20637,2022-09-07,168,43,L11205,SH11205,SUP11205
R011206,P24768,2023-10-02,318,28,L11206,SH11206,SUP11206
R011207,P32951,2023-03-10,527,9,L11207,SH11207,SUP11207
R011208,P25855,2023-10-19,8,49,L11208,SH11208,SUP11208
R011209,P29000,2022-06-10,174,47,L11209,SH11209,SUP11209
R011210,P26378,2022-05-23,554,2,L11210,SH11210,SUP11210
R011211,P12336,2023-06-20,611,35,L11211,SH11211,SUP11211
R011212,P31817,2022-01-25,361,14,L11212,SH11212,SUP11212
R011213,P15729,2024-01-21,798,18,L11213,SH11213,SUP11213
R011214,P05229,2023-12-25,933,14,L11214,SH11214,SUP11214
R011215,P32418,2023-06-02,821,45,L11215,SH11215,SUP11215
R011216,P28938,2023-02-17,598,44,L11216,SH11216,SUP11216
R011217,P17579,2022-08-25,348,1,L11217,SH11217,SUP11217
R011218,P17811,2022-12-13,734,38,L11218,SH11218,SUP11218
R011219,P17426,2022-11-14,582,48,L11219,SH11219,SUP11219
R011220,P08791,2022-03-04,552,46,L11220,SH11220,SUP11220
R011221,P03566,2022-07-06,611,39,L11221,SH11221,SUP11221
R011222,P10997,2022-08-08,905,49,L11222,SH11222,SUP11222
R011223,P26110,2022-01-30,861,5,L11223,SH11223,SUP11223
R011224,P10076,2022-03-05,324,8,L11224,SH11224,SUP11224
R011225,P06713,2022-03-20,244,19,L11225,SH11225,SUP11225
R011226,P04945,2022-11-23,782,23,L11226,SH11226,SUP11226
R011227,P31974,2023-03-21,918,6,L11227,SH11227,SUP11227
R011228,P09707,2024-01-03,101,36,L11228,SH11228,SUP11228
R011229,P32461,2023-06-04,677,32,L11229,SH11229,SUP11229
R011230,P12378,2023-06-07,647,3,L11230,SH11230,SUP11230
R011231,P29401,2023-11-21,145,17,L11231,SH11231,SUP11231
R011232,P20024,2022-12-11,981,6,L11232,SH11232,SUP11232
R011233,P07714,2023-04-03,964,9,L11233,SH11233,SUP11233
R011234,P32092,2022-06-19,794,48,L11234,SH11234,SUP11234
R011235,P06236,2022-08-16,671,17,L11235,SH11235,SUP11235
R011236,P22897,2023-12-07,110,49,L11236,SH11236,SUP11236
R011237,P31302,2022-12-19,712,35,L11237,SH11237,SUP11237
R011238,P23584,2023-02-28,616,6,L11238,SH11238,SUP11238
R011239,P29264,2022-06-08,813,18,L11239,SH11239,SUP11239
R011240,P05375,2023-02-05,32,3,L11240,SH11240,SUP11240
R011241,P14445,2023-01-09,860,24,L11241,SH11241,SUP11241
R011242,P30817,2023-06-12,955,35,L11242,SH11242,SUP11242
R011243,P09483,2022-06-16,887,18,L11243,SH11243,SUP11243
R011244,P05697,2023-10-25,227,15,L11244,SH11244,SUP11244
R011245,P28763,2023-04-04,895,0,L11245,SH11245,SUP11245
R011246,P16762,2022-07-08,284,42,L11246,SH11246,SUP11246
R011247,P26647,2023-02-02,798,47,L11247,SH11247,SUP11247
R011248,P23470,2022-08-05,735,4,L11248,SH11248,SUP11248
R011249,P14665,2022-07-30,110,22,L11249,SH11249,SUP11249
R011250,P11159,2023-02-01,250,19,L11250,SH11250,SUP11250
R011251,P34419,2023-02-13,286,5,L11251,SH11251,SUP11251
R011252,P28096,2023-11-14,839,46,L11252,SH11252,SUP11252
R011253,P16184,2022-07-21,466,24,L11253,SH11253,SUP11253
R011254,P33981,2023-03-09,989,14,L11254,SH11254,SUP11254
R011255,P10733,2022-10-16,710,15,L11255,SH11255,SUP11255
R011256,P12551,2023-07-26,44,7,L11256,SH11256,SUP11256
R011257,P14300,2023-05-20,962,40,L11257,SH11257,SUP11257
R011258,P25827,2023-04-12,318,8,L11258,SH11258,SUP11258
R011259,P09515,2022-09-08,36,39,L11259,SH11259,SUP11259
R011260,P14930,2022-12-03,966,13,L11260,SH11260,SUP11260
R011261,P31372,2023-06-13,433,42,L11261,SH11261,SUP11261
R011262,P06278,2022-09-08,563,19,L11262,SH11262,SUP11262
R011263,P15647,2023-04-25,757,27,L11263,SH11263,SUP11263
R011264,P17601,2023-04-10,822,4,L11264,SH11264,SUP11264
R011265,P13126,2022-10-21,852,7,L11265,SH11265,SUP11265
R011266,P08600,2022-03-20,404,38,L11266,SH11266,SUP11266
R011267,P18031,2022-04-11,507,13,L11267,SH11267,SUP11267
R011268,P31360,2023-09-25,725,45,L11268,SH11268,SUP11268
R011269,P10024,2023-03-23,912,41,L11269,SH11269,SUP11269
R011270,P07301,2023-10-06,540,34,L11270,SH11270,SUP11270
R011271,P18291,2022-05-14,346,11,L11271,SH11271,SUP11271
R011272,P04368,2023-08-28,494,18,L11272,SH11272,SUP11272
R011273,P27525,2022-07-03,716,25,L11273,SH11273,SUP11273
R011274,P26065,2022-05-08,17,41,L11274,SH11274,SUP11274
R011275,P03738,2023-03-27,142,20,L11275,SH11275,SUP11275
R011276,P12038,2022-06-15,623,9,L11276,SH11276,SUP11276
R011277,P01299,2023-10-15,234,14,L11277,SH11277,SUP11277
R011278,P22923,2022-03-16,962,35,L11278,SH11278,SUP11278
R011279,P16963,2023-08-23,112,47,L11279,SH11279,SUP11279
R011280,P28197,2023-04-26,429,41,L11280,SH11280,SUP11280
R011281,P17742,2022-02-17,460,6,L11281,SH11281,SUP11281
R011282,P06289,2022-03-24,259,49,L11282,SH11282,SUP11282
R011283,P03958,2023-10-27,83,36,L11283,SH11283,SUP11283
R011284,P07216,2022-05-21,988,40,L11284,SH11284,SUP11284
R011285,P27027,2022-07-31,9,21,L11285,SH11285,SUP11285
R011286,P14844,2022-02-12,330,10,L11286,SH11286,SUP11286
R011287,P30434,2022-05-10,53,23,L11287,SH11287,SUP11287
R011288,P24002,2022-11-24,717,47,L11288,SH11288,SUP11288
R011289,P31595,2023-05-16,145,22,L11289,SH11289,SUP11289
R011290,P18350,2022-11-29,619,35,L11290,SH11290,SUP11290
R011291,P24760,2023-09-08,766,5,L11291,SH11291,SUP11291
R011292,P21901,2023-07-15,158,0,L11292,SH11292,SUP11292
R011293,P27557,2023-05-15,876,11,L11293,SH11293,SUP11293
R011294,P01845,2022-06-23,110,12,L11294,SH11294,SUP11294
R011295,P02204,2022-07-17,461,0,L11295,SH11295,SUP11295
R011296,P15641,2023-07-31,691,5,L11296,SH11296,SUP11296
R011297,P08791,2023-11-06,902,31,L11297,SH11297,SUP11297
R011298,P02792,2022-03-23,183,19,L11298,SH11298,SUP11298
R011299,P01142,2022-08-21,745,4,L11299,SH11299,SUP11299
R011300,P25725,2023-03-20,708,40,L11300,SH11300,SUP11300
R011301,P03828,2023-08-16,618,27,L11301,SH11301,SUP11301
R011302,P33552,2022-02-17,680,25,L11302,SH11302,SUP11302
R011303,P16745,2023-12-26,678,49,L11303,SH11303,SUP11303
R011304,P23180,2022-10-18,995,6,L11304,SH11304,SUP11304
R011305,P07231,2023-02-03,825,36,L11305,SH11305,SUP11305
R011306,P30200,2023-01-26,623,18,L11306,SH11306,SUP11306
R011307,P12665,2022-06-15,28,23,L11307,SH11307,SUP11307
R011308,P22406,2022-05-02,868,8,L11308,SH11308,SUP11308
R011309,P18900,2022-12-22,787,31,L11309,SH11309,SUP11309
R011310,P02740,2023-11-01,521,6,L11310,SH11310,SUP11310
R011311,P31866,2023-08-03,233,6,L11311,SH11311,SUP11311
R011312,P02243,2023-07-31,42,48,L11312,SH11312,SUP11312
R011313,P00754,2022-09-24,950,6,L11313,SH11313,SUP11313
R011314,P01818,2023-04-02,524,19,L11314,SH11314,SUP11314
R011315,P30596,2022-06-03,502,4,L11315,SH11315,SUP11315
R011316,P11584,2022-12-08,839,50,L11316,SH11316,SUP11316
R011317,P21664,2023-07-17,296,25,L11317,SH11317,SUP11317
R011318,P11386,2023-08-28,172,42,L11318,SH11318,SUP11318
R011319,P06662,2022-04-30,861,45,L11319,SH11319,SUP11319
R011320,P01055,2022-03-11,543,12,L11320,SH11320,SUP11320
R011321,P28346,2023-06-06,678,47,L11321,SH11321,SUP11321
R011322,P18981,2022-02-22,909,47,L11322,SH11322,SUP11322
R011323,P16000,2023-10-13,558,10,L11323,SH11323,SUP11323
R011324,P20272,2022-01-30,412,2,L11324,SH11324,SUP11324
R011325,P28972,2023-03-16,72,9,L11325,SH11325,SUP11325
R011326,P20516,2023-08-28,465,2,L11326,SH11326,SUP11326
R011327,P00949,2023-02-08,224,43,L11327,SH11327,SUP11327
R011328,P34170,2022-08-16,932,7,L11328,SH11328,SUP11328
R011329,P18036,2023-05-26,460,2,L11329,SH11329,SUP11329
R011330,P10246,2023-10-06,113,19,L11330,SH11330,SUP11330
R011331,P26907,2023-10-13,560,31,L11331,SH11331,SUP11331
R011332,P03106,2022-02-18,181,34,L11332,SH11332,SUP11332
R011333,P34788,2022-09-19,763,20,L11333,SH11333,SUP11333
R011334,P20460,2023-04-02,978,2,L11334,SH11334,SUP11334
R011335,P00406,2022-11-03,322,21,L11335,SH11335,SUP11335
R011336,P23955,2023-08-23,278,15,L11336,SH11336,SUP11336
R011337,P27491,2023-03-19,274,34,L11337,SH11337,SUP11337
R011338,P19401,2023-08-11,820,19,L11338,SH11338,SUP11338
R011339,P03502,2023-05-23,227,18,L11339,SH11339,SUP11339
R011340,P25948,2022-10-17,19,7,L11340,SH11340,SUP11340
R011341,P10411,2022-05-26,282,37,L11341,SH11341,SUP11341
R011342,P02461,2022-01-31,520,22,L11342,SH11342,SUP11342
R011343,P22350,2022-08-28,869,2,L11343,SH11343,SUP11343
R011344,P06909,2022-04-06,3,11,L11344,SH11344,SUP11344
R011345,P04129,2023-11-23,696,37,L11345,SH11345,SUP11345
R011346,P20924,2023-01-06,690,9,L11346,SH11346,SUP11346
R011347,P11888,2024-01-09,784,44,L11347,SH11347,SUP11347
R011348,P24128,2023-03-18,383,17,L11348,SH11348,SUP11348
R011349,P26053,2023-04-25,636,34,L11349,SH11349,SUP11349
R011350,P07137,2022-03-25,51,45,L11350,SH11350,SUP11350
R011351,P21013,2023-05-11,969,36,L11351,SH11351,SUP11351
R011352,P17869,2022-06-27,282,18,L11352,SH11352,SUP11352
R011353,P02774,2022-06-30,232,31,L11353,SH11353,SUP11353
R011354,P13556,2023-08-09,930,18,L11354,SH11354,SUP11354
R011355,P25203,2023-02-12,608,31,L11355,SH11355,SUP11355
R011356,P06567,2023-04-03,347,23,L11356,SH11356,SUP11356
R011357,P19216,2023-12-24,507,32,L11357,SH11357,SUP11357
