record_id,product_id,production_date,quantity_produced,quantity_defective,production_line_id,shift_id,supervisor_id
R038078,P25701,2024-01-13,560,2,L38078,SH38078,SUP38078
R038079,P08206,2023-06-30,120,29,L38079,SH38079,SUP38079
R038080,P12217,2023-11-29,149,38,L38080,SH38080,SUP38080
R038081,P34899,2023-01-21,863,49,L38081,SH38081,SUP38081
R038082,P03089,2022-08-16,609,24,L38082,SH38082,SUP38082
R038083,P16198,2022-04-09,706,1,L38083,SH38083,SUP38083
R038084,P00388,2023-05-05,623,31,L38084,SH38084,SUP38084
R038085,P09003,2023-12-30,564,11,L38085,SH38085,SUP38085
R038086,P09130,2023-04-11,864,22,L38086,SH38086,SUP38086
R038087,P03363,2022-12-14,971,28,L38087,SH38087,SUP38087
R038088,P11830,2023-10-20,488,36,L38088,SH38088,SUP38088
R038089,P00912,2023-02-22,101,42,L38089,SH38089,SUP38089
R038090,P21298,2022-01-26,270,36,L38090,SH38090,SUP38090
R038091,P18096,2023-08-29,125,21,L38091,SH38091,SUP38091
R038092,P09766,2023-11-06,244,31,L38092,SH38092,SUP38092
R038093,P34104,2022-07-20,349,9,L38093,SH38093,SUP38093
R038094,P25949,2022-11-21,424,23,L38094,SH38094,SUP38094
R038095,P12312,2022-05-03,402,1,L38095,SH38095,SUP38095
R038096,P27810,2024-01-11,277,47,L38096,SH38096,SUP38096
R038097,P31246,2022-03-07,849,26,L38097,SH38097,SUP38097
R038098,P34692,2023-01-31,181,23,L38098,SH38098,SUP38098
R038099,P01190,2023-05-21,364,33,L38099,SH38099,SUP38099
R038100,P03992,2022-12-13,813,30,L38100,SH38100,SUP38100
R038101,P28444,2023-03-19,112,43,L38101,SH38101,SUP38101
R038102,P20248,2023-10-12,38,23,L38102,SH38102,SUP38102
R038103,P12722,2022-03-28,461,19,L38103,SH38103,SUP38103
R038104,P01158,2022-11-20,561,8,L38104,SH38104,SUP38104
R038105,P20808,2023-02-06,510,48,L38105,SH38105,SUP38105
R038106,P02464,2023-12-10,361,37,L38106,SH38106,SUP38106
R038107,P03574,2022-12-16,937,4,L38107,SH38107,SUP38107
R038108,P22180,2022-04-09,346,9,L38108,SH38108,SUP38108
R038109,P33163,2022-07-08,134,6,L38109,SH38109,SUP38109
R038110,P00936,2022-08-02,53,13,L38110,SH38110,SUP38110
R038111,P09887,2022-02-16,34,45,L38111,SH38111,SUP38111
R038112,P23765,2023-07-30,889,29,L38112,SH38112,SUP38112
R038113,P23473,2023-04-03,737,23,L38113,SH38113,SUP38113
R038114,P23125,2023-10-02,52,30,L38114,SH38114,SUP38114
R038115,P06916,2023-06-26,273,28,L38115,SH38115,SUP38115
R038116,P02811,2022-12-10,878,32,L38116,SH38116,SUP38116
R038117,P01820,2022-01-27,75,11,L38117,SH38117,SUP38117
R038118,P28536,2023-02-10,962,3,L38118,SH38118,SUP38118
R038119,P23678,2022-02-16,931,44,L38119,SH38119,SUP38119
R038120,P03573,2022-08-05,592,14,L38120,SH38120,SUP38120
R038121,P15206,2022-08-06,413,4,L38121,SH38121,SUP38121
R038122,P02471,2022-12-25,777,46,L38122,SH38122,SUP38122
R038123,P09410,2022-08-12,806,23,L38123,SH38123,SUP38123
R038124,P05920,2024-01-24,349,21,L38124,SH38124,SUP38124
R038125,P27934,2023-08-25,828,27,L38125,SH38125,SUP38125
R038126,P16030,2023-10-01,892,1,L38126,SH38126,SUP38126
R038127,P08104,2023-10-17,987,7,L38127,SH38127,SUP38127
R038128,P11052,2022-04-18,494,33,L38128,SH38128,SUP38128
R038129,P25756,2023-04-04,405,1,L38129,SH38129,SUP38129
R038130,P26286,2023-07-26,844,3,L38130,SH38130,SUP38130
R038131,P05356,2022-10-20,430,12,L38131,SH38131,SUP38131
R038132,P24174,2024-01-24,238,2,L38132,SH38132,SUP38132
R038133,P11998,2023-09-28,43,25,L38133,SH38133,SUP38133
R038134,P17328,2022-09-24,609,34,L38134,SH38134,SUP38134
R038135,P28884,2022-05-20,555,26,L38135,SH38135,SUP38135
R038136,P28647,2023-01-02,193,48,L38136,SH38136,SUP38136
R038137,P27231,2023-09-24,912,50,L38137,SH38137,SUP38137
R038138,P31642,2023-06-16,339,20,L38138,SH38138,SUP38138
R038139,P25429,2023-12-29,810,34,L38139,SH38139,SUP38139
R038140,P22358,2024-01-14,412,48,L38140,SH38140,SUP38140
R038141,P24444,2023-04-19,930,22,L38141,SH38141,SUP38141
R038142,P17151,2023-06-14,985,16,L38142,SH38142,SUP38142
R038143,P19214,2023-12-19,927,39,L38143,SH38143,SUP38143
R038144,P08718,2022-03-05,883,48,L38144,SH38144,SUP38144
R038145,P14939,2022-12-21,432,20,L38145,SH38145,SUP38145
R038146,P02661,2023-05-30,645,17,L38146,SH38146,SUP38146
R038147,P33103,2023-02-19,230,42,L38147,SH38147,SUP38147
R038148,P22019,2023-11-28,145,32,L38148,SH38148,SUP38148
R038149,P01067,2022-02-10,531,8,L38149,SH38149,SUP38149
R038150,P07965,2022-03-09,749,19,L38150,SH38150,SUP38150
R038151,P14506,2023-07-08,601,7,L38151,SH38151,SUP38151
R038152,P17908,2022-06-18,759,21,L38152,SH38152,SUP38152
R038153,P29320,2022-12-17,752,31,L38153,SH38153,SUP38153
R038154,P24806,2022-01-25,83,28,L38154,SH38154,SUP38154
R038155,P14479,2023-03-28,483,19,L38155,SH38155,SUP38155
R038156,P18996,2023-01-26,258,33,L38156,SH38156,SUP38156
R038157,P04019,2024-01-13,977,46,L38157,SH38157,SUP38157
R038158,P02315,2023-10-21,257,27,L38158,SH38158,SUP38158
R038159,P32935,2023-04-20,531,23,L38159,SH38159,SUP38159
R038160,P02811,2023-05-17,646,7,L38160,SH38160,SUP38160
R038161,P08410,2022-05-27,274,28,L38161,SH38161,SUP38161
R038162,P20534,2023-08-29,501,23,L38162,SH38162,SUP38162
R038163,P31783,2022-03-06,433,12,L38163,SH38163,SUP38163
R038164,P15296,2022-09-18,274,35,L38164,SH38164,SUP38164
R038165,P14294,2022-03-21,433,34,L38165,SH38165,SUP38165
R038166,P24331,2022-06-11,314,27,L38166,SH38166,SUP38166
R038167,P32095,2022-09-14,660,12,L38167,SH38167,SUP38167
R038168,P23451,2023-06-05,954,37,L38168,SH38168,SUP38168
R038169,P31382,2024-01-09,466,36,L38169,SH38169,SUP38169
R038170,P05127,2023-03-06,102,23,L38170,SH38170,SUP38170
R038171,P16287,2023-10-13,30,14,L38171,SH38171,SUP38171
R038172,P27560,2023-12-24,904,47,L38172,SH38172,SUP38172
R038173,P12360,2023-06-29,626,6,L38173,SH38173,SUP38173
R038174,P25117,2023-02-20,890,16,L38174,SH38174,SUP38174
R038175,P30052,2022-08-29,531,22,L38175,SH38175,SUP38175
R038176,P05852,2023-06-28,539,22,L38176,SH38176,SUP38176
R038177,P34920,2023-09-21,483,31,L38177,SH38177,SUP38177
R038178,P02619,2022-08-25,20,38,L38178,SH38178,SUP38178
R038179,P19945,2023-11-20,171,3,L38179,SH38179,SUP38179
R038180,P26130,2023-02-21,493,39,L38180,SH38180,SUP38180
R038181,P07933,2022-08-02,192,39,L38181,SH38181,SUP38181
R038182,P15325,2023-04-12,188,23,L38182,SH38182,SUP38182
R038183,P26312,2023-03-15,467,21,L38183,SH38183,SUP38183
R038184,P01183,2023-10-08,621,37,L38184,SH38184,SUP38184
R038185,P10345,2022-08-07,564,35,L38185,SH38185,SUP38185
R038186,P29250,2023-03-13,657,24,L38186,SH38186,SUP38186
R038187,P17069,2022-02-11,311,35,L38187,SH38187,SUP38187
R038188,P18194,2022-07-18,514,24,L38188,SH38188,SUP38188
R038189,P02204,2022-04-12,941,8,L38189,SH38189,SUP38189
R038190,P03341,2023-06-10,396,4,L38190,SH38190,SUP38190
R038191,P08077,2023-09-03,432,24,L38191,SH38191,SUP38191
R038192,P24186,2022-07-24,829,20,L38192,SH38192,SUP38192
R038193,P12723,2023-04-07,114,32,L38193,SH38193,SUP38193
R038194,P18830,2023-09-09,241,33,L38194,SH38194,SUP38194
R038195,P18662,2023-04-20,792,37,L38195,SH38195,SUP38195
R038196,P16010,2023-10-27,862,44,L38196,SH38196,SUP38196
R038197,P34042,2022-11-26,588,14,L38197,SH38197,SUP38197
R038198,P06561,2022-02-14,348,2,L38198,SH38198,SUP38198
R038199,P09778,2022-08-13,640,17,L38199,SH38199,SUP38199
R038200,P11019,2024-01-05,456,20,L38200,SH38200,SUP38200
R038201,P17435,2023-04-06,125,21,L38201,SH38201,SUP38201
R038202,P26767,2022-10-30,480,43,L38202,SH38202,SUP38202
R038203,P12529,2023-05-15,456,35,L38203,SH38203,SUP38203
R038204,P05161,2023-10-26,660,19,L38204,SH38204,SUP38204
R038205,P04776,2022-06-11,575,0,L38205,SH38205,SUP38205
R038206,P00617,2022-06-03,319,13,L38206,SH38206,SUP38206
R038207,P01445,2022-11-04,194,22,L38207,SH38207,SUP38207
R038208,P20749,2022-02-14,113,6,L38208,SH38208,SUP38208
R038209,P24799,2023-06-09,810,22,L38209,SH38209,SUP38209
R038210,P25079,2022-07-23,685,9,L38210,SH38210,SUP38210
R038211,P09150,2022-09-16,854,5,L38211,SH38211,SUP38211
R038212,P08447,2023-11-29,830,37,L38212,SH38212,SUP38212
R038213,P18707,2022-03-02,456,5,L38213,SH38213,SUP38213
R038214,P01042,2022-07-22,380,6,L38214,SH38214,SUP38214
R038215,P11383,2022-03-02,255,46,L38215,SH38215,SUP38215
R038216,P33950,2022-07-03,821,42,L38216,SH38216,SUP38216
R038217,P28196,2022-02-25,755,14,L38217,SH38217,SUP38217
R038218,P04980,2023-09-02,806,33,L38218,SH38218,SUP38218
R038219,P19109,2023-04-10,576,10,L38219,SH38219,SUP38219
R038220,P19954,2022-05-30,236,36,L38220,SH38220,SUP38220
R038221,P15413,2023-02-24,771,7,L38221,SH38221,SUP38221
R038222,P03250,2022-06-14,633,31,L38222,SH38222,SUP38222
R038223,P02454,2022-02-18,406,9,L38223,SH38223,SUP38223
R038224,P16273,2023-01-06,176,13,L38224,SH38224,SUP38224
R038225,P34508,2022-08-01,905,0,L38225,SH38225,SUP38225
R038226,P09369,2022-02-10,618,8,L38226,SH38226,SUP38226
R038227,P19136,2023-08-14,419,4,L38227,SH38227,SUP38227
R038228,P30711,2023-07-31,53,27,L38228,SH38228,SUP38228
R038229,P32281,2023-10-23,889,28,L38229,SH38229,SUP38229
R038230,P19330,2023-02-02,666,20,L38230,SH38230,SUP38230
R038231,P29664,2023-09-07,476,48,L38231,SH38231,SUP38231
R038232,P25132,2023-01-11,891,3,L38232,SH38232,SUP38232
R038233,P13411,2023-06-26,858,28,L38233,SH38233,SUP38233
R038234,P32282,2022-04-19,932,48,L38234,SH38234,SUP38234
R038235,P27684,2023-09-01,36,21,L38235,SH38235,SUP38235
R038236,P20629,2023-06-07,716,12,L38236,SH38236,SUP38236
R038237,P32202,2022-12-06,44,20,L38237,SH38237,SUP38237
R038238,P23946,2022-11-25,973,0,L38238,SH38238,SUP38238
R038239,P10465,2022-12-19,170,41,L38239,SH38239,SUP38239
R038240,P14119,2022-04-18,328,19,L38240,SH38240,SUP38240
R038241,P21838,2023-02-27,95,1,L38241,SH38241,SUP38241
R038242,P20610,2023-11-06,65,15,L38242,SH38242,SUP38242
R038243,P11708,2023-11-11,318,45,L38243,SH38243,SUP38243
R038244,P18580,2022-03-02,717,0,L38244,SH38244,SUP38244
R038245,P13986,2022-07-04,136,50,L38245,SH38245,SUP38245
R038246,P02717,2023-10-16,784,0,L38246,SH38246,SUP38246
R038247,P28712,2023-05-05,318,4,L38247,SH38247,SUP38247
R038248,P28573,2023-11-23,743,15,L38248,SH38248,SUP38248
R038249,P01982,2023-05-20,713,38,L38249,SH38249,SUP38249
R038250,P12817,2024-01-02,231,16,L38250,SH38250,SUP38250
R038251,P17937,2023-04-11,583,11,L38251,SH38251,SUP38251
R038252,P29137,2023-07-27,242,43,L38252,SH38252,SUP38252
R038253,P15540,2023-12-10,628,27,L38253,SH38253,SUP38253
R038254,P20771,2022-04-18,575,46,L38254,SH38254,SUP38254
R038255,P30661,2023-06-15,539,34,L38255,SH38255,SUP38255
R038256,P08747,2022-09-28,330,14,L38256,SH38256,SUP38256
R038257,P09035,2022-03-29,92,47,L38257,SH38257,SUP38257
R038258,P20391,2022-04-22,945,45,L38258,SH38258,SUP38258
R038259,P27339,2022-05-30,306,47,L38259,SH38259,SUP38259
R038260,P28987,2022-03-30,33,49,L38260,SH38260,SUP38260
R038261,P09281,2023-02-26,159,35,L38261,SH38261,SUP38261
R038262,P04974,2023-02-12,842,46,L38262,SH38262,SUP38262
R038263,P10582,2023-09-12,244,48,L38263,SH38263,SUP38263
R038264,P13349,2022-09-19,428,16,L38264,SH38264,SUP38264
R038265,P24876,2022-05-14,374,25,L38265,SH38265,SUP38265
R038266,P34716,2023-07-24,114,36,L38266,SH38266,SUP38266
R038267,P27464,2023-01-26,221,44,L38267,SH38267,SUP38267
R038268,P32556,2022-11-22,191,49,L38268,SH38268,SUP38268
R038269,P23281,2022-05-24,51,45,L38269,SH38269,SUP38269
R038270,P11284,2022-07-28,818,43,L38270,SH38270,SUP38270
R038271,P17979,2022-07-12,314,34,L38271,SH38271,SUP38271
R038272,P13331,2023-05-20,743,4,L38272,SH38272,SUP38272
R038273,P30932,2022-06-12,681,28,L38273,SH38273,SUP38273
R038274,P33682,2023-07-23,834,23,L38274,SH38274,SUP38274
R038275,P21411,2022-08-12,622,12,L38275,SH38275,SUP38275
R038276,P05135,2022-03-09,683,13,L38276,SH38276,SUP38276
R038277,P15965,2023-08-06,693,6,L38277,SH38277,SUP38277
R038278,P01172,2022-12-17,23,32,L38278,SH38278,SUP38278
R038279,P25560,2023-04-23,23,33,L38279,SH38279,SUP38279
R038280,P26581,2022-09-28,754,37,L38280,SH38280,SUP38280
R038281,P24706,2022-04-10,904,45,L38281,SH38281,SUP38281
R038282,P07590,2022-04-09,905,4,L38282,SH38282,SUP38282
R038283,P18303,2022-12-23,926,15,L38283,SH38283,SUP38283
R038284,P15025,2023-11-06,542,24,L38284,SH38284,SUP38284
R038285,P11345,2022-10-10,632,46,L38285,SH38285,SUP38285
R038286,P27966,2023-07-02,324,43,L38286,SH38286,SUP38286
R038287,P30283,2022-05-14,704,37,L38287,SH38287,SUP38287
R038288,P27470,2022-10-12,602,15,L38288,SH38288,SUP38288
R038289,P00981,2023-03-27,964,15,L38289,SH38289,SUP38289
R038290,P22227,2023-05-26,738,40,L38290,SH38290,SUP38290
R038291,P18868,2023-02-28,326,16,L38291,SH38291,SUP38291
R038292,P06824,2023-02-23,249,15,L38292,SH38292,SUP38292
R038293,P27818,2023-05-18,420,48,L38293,SH38293,SUP38293
R038294,P05623,2023-01-04,496,12,L38294,SH38294,SUP38294
R038295,P06738,2022-03-15,705,29,L38295,SH38295,SUP38295
R038296,P07990,2023-11-07,461,4,L38296,SH38296,SUP38296
R038297,P31145,2022-05-15,999,17,L38297,SH38297,SUP38297
R038298,P30463,2022-04-14,620,13,L38298,SH38298,SUP38298
R038299,P22234,2022-12-01,38,20,L38299,SH38299,SUP38299
R038300,P19689,2022-11-16,521,45,L38300,SH38300,SUP38300
R038301,P29410,2022-08-04,554,4,L38301,SH38301,SUP38301
R038302,P26655,2023-04-13,718,40,L38302,SH38302,SUP38302
R038303,P27737,2023-01-22,876,13,L38303,SH38303,SUP38303
R038304,P00838,2022-02-16,460,50,L38304,SH38304,SUP38304
R038305,P05269,2023-11-12,863,19,L38305,SH38305,SUP38305
R038306,P16967,2022-09-15,651,27,L38306,SH38306,SUP38306
R038307,P16820,2022-02-02,353,32,L38307,SH38307,SUP38307
R038308,P00168,2023-09-28,704,32,L38308,SH38308,SUP38308
R038309,P30260,2023-03-19,678,1,L38309,SH38309,SUP38309
R038310,P00408,2022-04-25,946,24,L38310,SH38310,SUP38310
R038311,P31360,2023-10-16,359,46,L38311,SH38311,SUP38311
R038312,P26726,2023-05-02,81,15,L38312,SH38312,SUP38312
R038313,P00150,2023-08-06,52,23,L38313,SH38313,SUP38313
R038314,P07377,2022-02-07,889,19,L38314,SH38314,SUP38314
R038315,P13319,2022-04-14,522,22,L38315,SH38315,SUP38315
R038316,P01780,2022-05-23,27,26,L38316,SH38316,SUP38316
R038317,P26428,2022-07-03,374,12,L38317,SH38317,SUP38317
R038318,P12533,2022-12-15,90,32,L38318,SH38318,SUP38318
R038319,P08402,2023-04-25,583,37,L38319,SH38319,SUP38319
R038320,P34812,2023-04-29,769,25,L38320,SH38320,SUP38320
R038321,P20915,2023-07-15,603,6,L38321,SH38321,SUP38321
R038322,P16453,2022-07-30,567,29,L38322,SH38322,SUP38322
R038323,P30619,2022-01-26,834,12,L38323,SH38323,SUP38323
R038324,P05717,2024-01-05,93,34,L38324,SH38324,SUP38324
R038325,P12048,2022-04-19,634,7,L38325,SH38325,SUP38325
R038326,P24204,2023-01-06,326,48,L38326,SH38326,SUP38326
R038327,P10765,2024-01-01,98,22,L38327,SH38327,SUP38327
R038328,P01262,2024-01-21,665,49,L38328,SH38328,SUP38328
R038329,P11606,2023-11-09,902,10,L38329,SH38329,SUP38329
R038330,P09148,2022-07-28,336,42,L38330,SH38330,SUP38330
R038331,P27381,2023-12-10,149,47,L38331,SH38331,SUP38331
R038332,P01775,2023-09-23,135,22,L38332,SH38332,SUP38332
R038333,P32914,2023-02-07,514,39,L38333,SH38333,SUP38333
R038334,P13921,2024-01-16,174,13,L38334,SH38334,SUP38334
R038335,P16490,2023-06-04,900,21,L38335,SH38335,SUP38335
R038336,P34199,2023-12-01,495,47,L38336,SH38336,SUP38336
R038337,P16053,2022-04-02,19,28,L38337,SH38337,SUP38337
R038338,P22272,2023-10-31,798,33,L38338,SH38338,SUP38338
R038339,P11745,2023-02-06,924,3,L38339,SH38339,SUP38339
R038340,P29685,2022-05-26,220,3,L38340,SH38340,SUP38340
R038341,P16296,2022-03-13,537,33,L38341,SH38341,SUP38341
R038342,P15436,2023-10-14,180,20,L38342,SH38342,SUP38342
R038343,P24363,2023-07-09,96,2,L38343,SH38343,SUP38343
R038344,P29977,2022-03-13,271,15,L38344,SH38344,SUP38344
R038345,P14759,2022-03-12,283,15,L38345,SH38345,SUP38345
R038346,P06867,2024-01-23,559,46,L38346,SH38346,SUP38346
R038347,P10707,2023-08-28,238,48,L38347,SH38347,SUP38347
R038348,P03218,2023-05-11,624,31,L38348,SH38348,SUP38348
R038349,P10483,2023-02-08,717,23,L38349,SH38349,SUP38349
R038350,P13395,2022-09-04,458,23,L38350,SH38350,SUP38350
R038351,P25527,2023-12-13,825,11,L38351,SH38351,SUP38351
R038352,P13258,2023-07-19,470,12,L38352,SH38352,SUP38352
R038353,P33478,2022-04-23,395,50,L38353,SH38353,SUP38353
R038354,P18617,2023-05-24,497,30,L38354,SH38354,SUP38354
R038355,P33854,2022-01-27,175,39,L38355,SH38355,SUP38355
R038356,P24911,2023-05-01,824,41,L38356,SH38356,SUP38356
R038357,P23178,2024-01-08,197,23,L38357,SH38357,SUP38357
R038358,P10682,2022-09-08,211,28,L38358,SH38358,SUP38358
R038359,P20999,2022-11-30,618,50,L38359,SH38359,SUP38359
R038360,P32646,2022-06-29,267,10,L38360,SH38360,SUP38360
R038361,P12072,2022-06-16,475,13,L38361,SH38361,SUP38361
R038362,P14976,2022-06-23,639,16,L38362,SH38362,SUP38362
R038363,P29351,2023-12-17,137,7,L38363,SH38363,SUP38363
R038364,P02342,2023-01-26,660,5,L38364,SH38364,SUP38364
R038365,P19730,2023-05-07,533,20,L38365,SH38365,SUP38365
R038366,P05926,2023-06-26,809,12,L38366,SH38366,SUP38366
R038367,P22908,2023-07-16,514,11,L38367,SH38367,SUP38367
R038368,P16198,2024-01-02,685,32,L38368,SH38368,SUP38368
R038369,P08076,2022-09-21,171,44,L38369,SH38369,SUP38369
R038370,P13305,2023-11-19,270,34,L38370,SH38370,SUP38370
R038371,P10856,2022-03-10,744,44,L38371,SH38371,SUP38371
R038372,P05295,2023-06-14,692,50,L38372,SH38372,SUP38372
R038373,P19849,2022-11-01,370,43,L38373,SH38373,SUP38373
R038374,P00182,2023-06-02,938,33,L38374,SH38374,SUP38374
R038375,P09509,2023-01-14,965,14,L38375,SH38375,SUP38375
R038376,P32889,2022-07-10,12,37,L38376,SH38376,SUP38376
R038377,P01077,2022-07-20,130,2,L38377,SH38377,SUP38377
R038378,P09524,2023-12-23,744,29,L38378,SH38378,SUP38378
R038379,P28799,2022-12-01,274,49,L38379,SH38379,SUP38379
R038380,P22822,2023-09-09,896,38,L38380,SH38380,SUP38380
R038381,P17584,2023-12-04,541,15,L38381,SH38381,SUP38381
R038382,P02791,2023-08-04,244,3,L38382,SH38382,SUP38382
R038383,P00809,2023-01-21,637,38,L38383,SH38383,SUP38383
R038384,P11341,2022-06-27,225,5,L38384,SH38384,SUP38384
R038385,P15200,2022-02-07,385,17,L38385,SH38385,SUP38385
R038386,P05941,2023-12-14,798,33,L38386,SH38386,SUP38386
R038387,P16607,2022-06-09,242,37,L38387,SH38387,SUP38387
R038388,P02564,2023-05-15,728,7,L38388,SH38388,SUP38388
R038389,P05141,2022-08-12,636,23,L38389,SH38389,SUP38389
R038390,P01534,2023-10-11,909,42,L38390,SH38390,SUP38390
R038391,P08868,2023-08-12,190,26,L38391,SH38391,SUP38391
R038392,P26032,2023-03-23,958,50,L38392,SH38392,SUP38392
R038393,P18506,2023-08-13,187,39,L38393,SH38393,SUP38393
R038394,P03457,2023-03-26,723,33,L38394,SH38394,SUP38394
R038395,P13701,2022-06-18,275,9,L38395,SH38395,SUP38395
R038396,P08556,2023-11-23,512,37,L38396,SH38396,SUP38396
R038397,P31365,2023-02-21,164,5,L38397,SH38397,SUP38397
R038398,P07596,2022-06-24,889,50,L38398,SH38398,SUP38398
R038399,P05137,2022-05-17,10,6,L38399,SH38399,SUP38399
R038400,P25871,2023-07-11,31,20,L38400,SH38400,SUP38400
R038401,P17042,2023-12-04,766,33,L38401,SH38401,SUP38401
R038402,P29127,2023-11-14,404,4,L38402,SH38402,SUP38402
R038403,P20714,2023-08-30,213,1,L38403,SH38403,SUP38403
R038404,P01071,2023-12-07,382,13,L38404,SH38404,SUP38404
R038405,P12775,2022-05-25,20,7,L38405,SH38405,SUP38405
R038406,P23835,2022-10-24,253,28,L38406,SH38406,SUP38406
R038407,P01120,2023-03-06,279,31,L38407,SH38407,SUP38407
R038408,P33937,2022-10-21,911,11,L38408,SH38408,SUP38408
R038409,P29603,2023-09-28,266,50,L38409,SH38409,SUP38409
R038410,P01159,2022-09-03,352,46,L38410,SH38410,SUP38410
R038411,P19296,2022-03-15,485,30,L38411,SH38411,SUP38411
R038412,P16045,2023-01-25,363,30,L38412,SH38412,SUP38412
R038413,P20208,2022-10-17,721,3,L38413,SH38413,SUP38413
R038414,P32872,2022-05-22,222,22,L38414,SH38414,SUP38414
R038415,P32785,2023-06-13,28,43,L38415,SH38415,SUP38415
R038416,P12152,2022-10-07,175,17,L38416,SH38416,SUP38416
R038417,P19927,2023-06-11,593,36,L38417,SH38417,SUP38417
R038418,P17422,2022-07-13,560,11,L38418,SH38418,SUP38418
R038419,P29869,2023-02-06,666,5,L38419,SH38419,SUP38419
R038420,P14546,2022-05-08,17,24,L38420,SH38420,SUP38420
R038421,P17742,2023-08-01,681,43,L38421,SH38421,SUP38421
R038422,P22476,2023-02-04,311,38,L38422,SH38422,SUP38422
R038423,P27773,2023-05-01,582,32,L38423,SH38423,SUP38423
R038424,P28323,2023-05-31,847,34,L38424,SH38424,SUP38424
R038425,P31414,2022-10-07,634,47,L38425,SH38425,SUP38425
R038426,P32619,2023-03-31,830,49,L38426,SH38426,SUP38426
R038427,P27204,2023-09-25,8,35,L38427,SH38427,SUP38427
R038428,P31234,2022-06-28,328,49,L38428,SH38428,SUP38428
R038429,P13197,2022-12-24,626,7,L38429,SH38429,SUP38429
R038430,P12518,2023-04-18,67,33,L38430,SH38430,SUP38430
R038431,P14290,2023-05-21,29,8,L38431,SH38431,SUP38431
R038432,P27178,2022-11-12,86,1,L38432,SH38432,SUP38432
R038433,P25794,2023-02-13,901,9,L38433,SH38433,SUP38433
R038434,P09821,2024-01-13,944,33,L38434,SH38434,SUP38434
R038435,P04039,2023-02-13,106,27,L38435,SH38435,SUP38435
R038436,P29905,2023-04-13,499,31,L38436,SH38436,SUP38436
R038437,P11834,2022-01-29,616,37,L38437,SH38437,SUP38437
R038438,P15802,2023-10-18,564,2,L38438,SH38438,SUP38438
R038439,P15492,2023-11-28,694,39,L38439,SH38439,SUP38439
R038440,P29911,2022-10-22,846,36,L38440,SH38440,SUP38440
R038441,P20164,2022-03-05,244,35,L38441,SH38441,SUP38441
R038442,P08552,2022-04-14,745,12,L38442,SH38442,SUP38442
R038443,P33083,2023-11-17,859,3,L38443,SH38443,SUP38443
R038444,P04911,2022-03-22,768,6,L38444,SH38444,SUP38444
R038445,P09083,2023-03-29,845,35,L38445,SH38445,SUP38445
R038446,P08249,2022-10-18,899,30,L38446,SH38446,SUP38446
R038447,P08556,2023-04-30,770,21,L38447,SH38447,SUP38447
R038448,P02217,2023-06-18,830,31,L38448,SH38448,SUP38448
R038449,P19373,2023-11-26,39,12,L38449,SH38449,SUP38449
R038450,P28373,2022-06-11,194,27,L38450,SH38450,SUP38450
R038451,P02715,2023-05-27,446,20,L38451,SH38451,SUP38451
R038452,P11771,2022-07-21,538,34,L38452,SH38452,SUP38452
R038453,P16659,2022-05-05,884,16,L38453,SH38453,SUP38453
R038454,P10847,2023-12-10,449,48,L38454,SH38454,SUP38454
R038455,P14355,2023-07-10,110,6,L38455,SH38455,SUP38455
R038456,P25343,2023-11-29,15,1,L38456,SH38456,SUP38456
R038457,P21909,2022-05-10,941,19,L38457,SH38457,SUP38457
R038458,P01936,2023-08-29,631,10,L38458,SH38458,SUP38458
R038459,P12161,2022-04-26,585,36,L38459,SH38459,SUP38459
R038460,P07489,2024-01-03,986,22,L38460,SH38460,SUP38460
R038461,P16644,2022-12-12,425,26,L38461,SH38461,SUP38461
